# N, G, H, SS, Smp, Alg, Trials, V, dV, naV, dG0, dG1, dG2, dG3, dG4, trueL, dS0, dS1, dS2, dS3, dS4, dH0, dH1, dH2, dH3, dH4, %good, tK, tM, t2F, T, dT
20000,5,0,500,0,3,1,900,21152.63,5713.36,0.00,1.00,3.00,12.99,77.85,609.36,59976.47,1.00,3.00,13.01,78.20,614.37,1.00,2.31,4.14,5.92,7.26,1.00,1499.48,37.66,0.00,0.02,0.00
5000,5,0,250,1,5,1,900,4861.21,827.14,0.00,1.00,4.99,33.81,307.65,3585.47,24470.33,1.00,6.61,58.66,669.08,9290.46,1.00,5.13,19.52,59.33,156.23,1.00,1172.13,72.86,480.00,0.00,0.00
20000,5,0,500,0,3,0,900,21152.63,5713.36,0.00,1.00,3.00,12.99,77.85,609.36,59976.47,1.00,3.00,13.01,78.20,614.37,1.00,2.31,4.14,5.92,7.26,1.00,1499.48,37.66,0.00,0.02,0.00
5000,5,0,250,1,5,0,900,5890.27,1121.16,0.00,1.00,4.99,33.81,307.65,3585.47,24470.33,1.00,6.61,58.66,669.08,9290.46,1.00,5.13,19.52,59.33,156.23,1.00,1172.13,72.86,480.00,0.00,0.00
40000,5,0,750,0,10,1,900,40835.18,5026.03,0.00,1.00,10.00,129.89,2221.07,48630.94,399950.00,1.00,10.00,129.88,2219.56,48496.78,1.00,8.24,56.99,357.69,2111.70,1.00,7498.11,139.80,0.00,0.06,0.00
40000,5,0,750,0,10,0,900,40835.18,5026.03,0.00,1.00,10.00,129.89,2221.07,48630.94,399950.00,1.00,10.00,129.88,2219.56,48496.78,1.00,8.24,56.99,357.69,2111.70,1.00,7498.11,139.80,0.00,0.06,0.00
5000,5,0,250,0,3,0,900,5365.03,1360.26,0.00,1.00,3.00,12.93,76.67,589.15,14984.73,1.00,3.00,12.95,76.93,593.71,1.00,2.31,4.15,5.92,7.26,1.00,749.84,37.03,0.00,0.00,0.00
5000,5,0,250,0,3,1,900,5365.03,1360.26,0.00,1.00,3.00,12.93,76.67,589.15,14984.73,1.00,3.00,12.95,76.93,593.71,1.00,2.31,4.15,5.92,7.26,1.00,749.84,37.03,0.00,0.00,0.00
40000,5,0,750,1,3,1,900,40392.69,10295.08,0.00,1.00,3.00,12.99,77.78,607.10,118616.46,1.00,4.19,24.59,189.75,1816.40,1.00,3.16,7.20,12.21,16.80,1.00,1746.27,39.52,1396.60,0.05,0.00
40000,5,0,750,1,3,0,900,63464.41,16906.44,0.00,1.00,3.00,12.99,77.78,607.10,118616.46,1.00,4.19,24.59,189.75,1816.40,1.00,3.16,7.20,12.21,16.80,1.00,1746.27,39.52,1396.60,0.05,0.00
40000,5,0,750,0,5,1,900,41714.58,7559.11,0.00,1.00,5.00,34.00,312.32,3724.07,200010.67,1.00,5.00,34.03,313.07,3741.44,1.00,4.00,12.61,33.44,79.94,1.00,3750.97,69.56,0.00,0.05,0.00
40000,5,0,750,0,5,0,900,41714.58,7559.11,0.00,1.00,5.00,34.00,312.32,3724.07,200010.67,1.00,5.00,34.03,313.07,3741.44,1.00,4.00,12.61,33.44,79.94,1.00,3750.97,69.56,0.00,0.05,0.00
40000,5,0,500,1,5,0,900,47450.80,13213.22,0.00,1.00,5.00,34.00,312.32,3724.07,199030.67,1.00,6.74,61.45,727.77,10689.42,1.00,5.21,20.01,61.19,161.51,1.00,2391.22,38.05,980.00,0.05,0.00
40000,5,0,500,1,5,1,900,39965.51,10587.57,0.00,1.00,5.00,34.00,312.32,3724.07,199030.67,1.00,6.74,61.45,727.77,10689.42,1.00,5.21,20.01,61.19,161.51,1.00,2391.22,38.05,980.00,0.05,0.00
10000,5,0,500,0,3,1,900,10330.45,1769.53,0.00,1.00,3.00,13.01,77.84,606.03,30014.80,1.00,3.00,12.96,77.28,599.14,1.00,2.31,4.14,5.92,7.26,1.00,1498.69,74.60,0.00,0.01,0.00
10000,5,0,500,0,3,0,900,10330.45,1769.53,0.00,1.00,3.00,13.01,77.84,606.03,30014.80,1.00,3.00,12.96,77.28,599.14,1.00,2.31,4.14,5.92,7.26,1.00,1498.69,74.60,0.00,0.01,0.00
5000,5,0,750,1,10,1,900,5527.25,237.16,0.00,1.00,9.99,129.17,2176.50,46181.44,48470.00,1.00,12.43,200.38,4077.27,99906.56,1.00,9.90,77.83,533.10,3337.30,1.00,7839.19,1456.50,1480.00,0.01,0.00
5000,5,0,750,1,10,0,900,4817.77,265.11,0.00,1.00,9.99,129.17,2176.50,46181.44,48470.00,1.00,12.43,200.38,4077.27,99906.56,1.00,9.90,77.83,533.10,3337.30,1.00,7839.19,1456.50,1480.00,0.01,0.00
10000,5,0,250,1,3,1,900,11332.74,5558.89,0.00,1.00,3.00,13.01,77.84,606.03,29550.70,1.00,4.17,24.39,187.15,1776.76,1.00,3.16,7.20,12.28,17.01,1.00,579.57,17.09,464.10,0.01,0.00
5000,5,0,500,0,5,0,900,5079.92,460.90,0.00,1.00,4.99,33.81,307.65,3585.47,24950.33,1.00,4.99,33.83,307.78,3583.65,1.00,4.00,12.58,33.35,79.73,1.00,2495.87,247.77,0.00,0.00,0.00
5000,5,0,500,0,5,1,900,5079.92,460.90,0.00,1.00,4.99,33.81,307.65,3585.47,24950.33,1.00,4.99,33.83,307.78,3583.65,1.00,4.00,12.58,33.35,79.73,1.00,2495.87,247.77,0.00,0.00,0.00
20000,5,0,250,1,3,0,882,39659.03,26506.03,0.00,1.00,3.00,12.99,77.85,609.36,59512.05,1.00,4.19,24.60,189.94,1823.62,1.00,3.17,7.23,12.32,17.08,0.98,583.28,8.59,464.42,0.02,0.01
10000,5,0,250,1,3,0,900,18046.96,9498.36,0.00,1.00,3.00,13.01,77.84,606.03,29550.70,1.00,4.17,24.39,187.15,1776.76,1.00,3.16,7.20,12.28,17.01,1.00,579.57,17.09,464.10,0.01,0.00
20000,5,0,250,1,3,1,882,25084.73,16444.97,0.00,1.00,3.00,12.99,77.85,609.36,59512.05,1.00,4.19,24.60,189.94,1823.62,1.00,3.17,7.23,12.32,17.08,0.98,583.28,8.59,464.42,0.02,0.00
20000,5,0,500,1,5,0,900,23211.18,4448.12,0.00,1.00,5.00,33.96,310.55,3663.51,99009.27,1.00,6.71,60.65,707.00,10130.65,1.00,5.20,19.96,61.02,161.15,1.00,2376.85,75.01,980.00,0.02,0.00
20000,5,0,500,1,10,0,900,18436.19,2466.47,0.00,1.00,10.00,129.76,2212.34,48140.79,198970.00,1.00,12.82,215.59,4631.91,121433.01,1.00,10.11,80.60,556.76,3505.29,1.00,5428.22,177.34,980.00,0.03,0.01
20000,5,0,500,1,5,1,900,19460.15,3457.10,0.00,1.00,5.00,33.96,310.55,3663.51,99009.27,1.00,6.71,60.65,707.00,10130.65,1.00,5.20,19.96,61.02,161.15,1.00,2376.85,75.01,980.00,0.02,0.00
20000,5,0,500,1,10,1,900,21590.76,2607.33,0.00,1.00,10.00,129.76,2212.34,48140.79,198970.00,1.00,12.82,215.59,4631.91,121433.01,1.00,10.11,80.60,556.76,3505.29,1.00,5428.22,177.34,980.00,0.03,0.00
5000,5,0,500,1,3,1,900,5012.44,629.92,0.00,1.00,3.00,12.93,76.67,589.15,14063.97,1.00,4.07,22.99,169.83,1547.41,1.00,3.09,6.95,11.69,16.00,1.00,1112.11,127.42,920.77,0.00,0.00
10000,5,0,250,0,5,0,900,10748.71,3179.82,0.00,1.00,5.00,33.95,310.63,3663.40,49974.00,1.00,4.99,33.94,312.31,3735.81,1.00,4.00,12.59,33.37,79.80,1.00,1248.21,31.16,0.00,0.01,0.00
10000,5,0,250,0,5,1,900,10748.71,3179.82,0.00,1.00,5.00,33.95,310.63,3663.40,49974.00,1.00,4.99,33.94,312.31,3735.81,1.00,4.00,12.59,33.37,79.80,1.00,1248.21,31.16,0.00,0.01,0.00
5000,5,0,500,1,3,0,900,8151.16,1156.93,0.00,1.00,3.00,12.93,76.67,589.15,14063.97,1.00,4.07,22.99,169.83,1547.41,1.00,3.09,6.95,11.69,16.00,1.00,1112.11,127.42,920.77,0.00,0.00
5000,5,0,750,0,5,0,900,5016.96,274.81,0.00,1.00,4.99,33.81,307.65,3585.47,24950.33,1.00,4.99,33.87,308.33,3594.46,1.00,4.00,12.59,33.35,79.68,1.00,3745.96,561.90,0.00,0.01,0.00
10000,5,0,750,0,10,0,900,10087.00,591.92,0.00,1.00,9.99,129.53,2198.04,47316.50,99950.00,1.00,10.00,129.48,2194.20,47148.65,1.00,8.25,57.11,358.79,2119.57,1.00,7497.62,559.58,0.00,0.01,0.00
10000,5,0,750,1,3,0,900,15840.10,2077.81,0.00,1.00,3.00,13.01,77.84,606.03,28627.82,1.00,4.12,23.76,180.05,1687.44,1.00,3.12,7.03,11.86,16.26,1.00,1703.58,149.02,1386.98,0.01,0.00
20000,5,0,250,0,5,1,900,24037.51,13474.40,0.00,1.00,5.00,33.96,310.55,3663.51,99989.27,1.00,5.00,33.88,309.44,3646.55,1.00,4.00,12.63,33.57,80.52,1.00,1248.79,15.30,0.00,0.02,0.00
10000,5,0,750,1,3,1,900,9929.96,1163.50,0.00,1.00,3.00,13.01,77.84,606.03,28627.82,1.00,4.12,23.76,180.05,1687.44,1.00,3.12,7.03,11.86,16.26,1.00,1703.58,149.02,1386.98,0.01,0.00
20000,5,0,250,0,5,0,900,24037.51,13474.40,0.00,1.00,5.00,33.96,310.55,3663.51,99989.27,1.00,5.00,33.88,309.44,3646.55,1.00,4.00,12.63,33.57,80.52,1.00,1248.79,15.30,0.00,0.02,0.00
10000,5,0,750,0,10,1,900,10087.00,591.92,0.00,1.00,9.99,129.53,2198.04,47316.50,99950.00,1.00,10.00,129.48,2194.20,47148.65,1.00,8.25,57.11,358.79,2119.57,1.00,7497.62,559.58,0.00,0.01,0.00
10000,5,0,750,0,5,1,900,10075.47,839.62,0.00,1.00,5.00,33.95,310.63,3663.40,49974.00,1.00,5.00,33.94,310.65,3666.38,1.00,4.00,12.57,33.26,79.38,1.00,3747.14,280.96,0.00,0.01,0.00
10000,5,0,500,1,3,0,900,16123.77,3181.82,0.00,1.00,3.00,13.01,77.84,606.03,29087.52,1.00,4.14,23.98,181.81,1698.33,1.00,3.14,7.12,12.07,16.63,1.00,1144.90,66.76,927.28,0.01,0.00
10000,5,0,750,0,5,0,900,10075.47,839.62,0.00,1.00,5.00,33.95,310.63,3663.40,49974.00,1.00,5.00,33.94,310.65,3666.38,1.00,4.00,12.57,33.26,79.38,1.00,3747.14,280.96,0.00,0.01,0.00
