# N, G, H, SS, Smp, Alg, Trials, V, dV, naV, dG0, dG1, dG2, dG3, dG4, trueL, dS0, dS1, dS2, dS3, dS4, dH0, dH1, dH2, dH3, dH4, %good, tK, tM, t2F, T, dT
20000,6,0,250,1,10,1,900,22504.14,7437.04,0.00,1.00,10.00,110.07,1311.59,16741.80,199558.87,1.00,10.95,130.08,1655.88,22415.97,1.00,10.06,88.45,663.84,4249.76,1.00,2258.67,27.56,480.00,0.03,0.01
20000,6,0,250,1,10,0,900,27003.85,8978.44,0.00,1.00,10.00,110.07,1311.59,16741.80,199558.87,1.00,10.95,130.08,1655.88,22415.97,1.00,10.06,88.45,663.84,4249.76,1.00,2258.67,27.56,480.00,0.03,0.00
5000,6,0,250,1,5,1,900,4997.13,1011.04,0.00,1.00,5.01,30.15,206.67,1572.62,24572.00,1.00,5.95,40.52,306.80,2539.13,1.00,5.17,20.89,61.40,132.41,1.00,1008.19,50.39,480.00,0.00,0.00
5000,6,0,250,1,5,0,900,7676.74,1565.70,0.00,1.00,5.01,30.15,206.67,1572.62,24572.00,1.00,5.95,40.52,306.80,2539.13,1.00,5.17,20.89,61.40,132.41,1.00,1008.19,50.39,480.00,0.00,0.00
40000,6,0,750,1,3,0,900,83564.79,29436.50,0.00,1.00,3.00,12.00,57.05,309.58,118570.43,1.00,3.94,18.58,100.31,604.42,1.00,3.30,8.36,15.52,22.32,1.00,1534.60,28.68,1421.03,0.05,0.01
40000,6,0,750,1,3,1,900,43272.68,15137.13,0.00,1.00,3.00,12.00,57.05,309.58,118570.43,1.00,3.94,18.58,100.31,604.42,1.00,3.30,8.36,15.52,22.32,1.00,1534.60,28.68,1421.03,0.05,0.01
5000,6,0,250,0,3,1,900,5242.65,1287.76,0.00,1.00,3.00,12.02,57.13,309.61,15013.47,1.00,3.00,11.98,56.87,308.11,1.00,2.16,3.84,5.25,6.15,1.00,749.38,37.70,0.00,0.00,0.00
5000,6,0,250,0,3,0,900,5242.65,1287.76,0.00,1.00,3.00,12.02,57.13,309.61,15013.47,1.00,3.00,11.98,56.87,308.11,1.00,2.16,3.84,5.25,6.15,1.00,749.38,37.70,0.00,0.00,0.00
40000,6,0,500,1,5,1,900,41675.58,15120.71,0.00,1.00,5.00,30.01,205.10,1556.18,199060.55,1.00,5.98,40.75,308.49,2551.26,1.00,5.21,21.34,63.45,134.15,1.00,2008.91,25.53,979.99,0.04,0.01
40000,6,0,750,0,5,0,900,41490.20,7572.96,0.00,1.00,5.00,30.01,205.10,1556.18,200040.53,1.00,5.00,29.97,204.60,1550.10,1.00,4.04,11.68,22.52,31.80,1.00,3749.04,69.84,0.00,0.04,0.01
20000,6,0,500,0,10,0,900,20320.94,2539.33,0.00,1.00,10.00,110.07,1311.59,16741.80,200038.87,1.00,10.01,110.27,1314.82,16790.71,1.00,9.01,67.63,391.27,1720.60,1.00,5006.34,125.05,0.00,0.03,0.00
40000,6,0,500,1,5,0,900,64051.88,23179.84,0.00,1.00,5.00,30.01,205.10,1556.18,199060.55,1.00,5.98,40.75,308.49,2551.26,1.00,5.21,21.34,63.45,134.15,1.00,2008.91,25.53,979.99,0.04,0.01
40000,6,0,750,0,5,1,900,41490.20,7572.96,0.00,1.00,5.00,30.01,205.10,1556.18,200040.53,1.00,5.00,29.97,204.60,1550.10,1.00,4.04,11.68,22.52,31.80,1.00,3749.04,69.84,0.00,0.04,0.01
20000,6,0,500,0,10,1,900,20320.94,2539.33,0.00,1.00,10.00,110.07,1311.59,16741.80,200038.87,1.00,10.01,110.27,1314.82,16790.71,1.00,9.01,67.63,391.27,1720.60,1.00,5006.34,125.05,0.00,0.03,0.00
10000,6,0,500,0,3,0,900,10261.30,1642.27,0.00,1.00,3.00,12.00,57.01,309.26,30007.80,1.00,3.00,12.00,57.00,309.18,1.00,2.16,3.84,5.26,6.16,1.00,1500.62,74.95,0.00,0.01,0.00
