# N, G, H, SS, Smp, Alg, Trials, V, dV, naV, dG0, dG1, dG2, dG3, dG4, trueL, dS0, dS1, dS2, dS3, dS4, dH0, dH1, dH2, dH3, dH4, %good, tK, tM, t2F, T, dT
20000,1,0,500,0,3,0,900,21142.40,5270.17,0.00,1.00,3.00,10.08,38.41,168.12,59983.53,1.00,3.00,10.08,38.32,166.90,1.00,2.78,7.03,16.23,34.86,1.00,1500.02,37.36,0.00,0.02,0.00
20000,1,0,500,0,3,1,900,21142.40,5270.17,0.00,1.00,3.00,10.08,38.41,168.12,59983.53,1.00,3.00,10.08,38.32,166.90,1.00,2.78,7.03,16.23,34.86,1.00,1500.02,37.36,0.00,0.02,0.00
5000,1,0,750,0,10,0,900,5015.91,176.42,0.00,1.00,10.00,101.07,1032.64,10664.71,49995.93,1.00,10.00,101.04,1032.23,10659.07,1.00,9.90,96.81,936.76,8968.64,1.00,7498.40,1122.60,0.00,0.01,0.00
20000,1,0,500,1,5,1,900,21581.90,6002.10,0.00,1.00,5.00,26.08,142.00,806.97,99025.80,1.00,5.21,28.29,160.45,950.41,1.00,5.03,24.06,110.11,483.82,1.00,1623.24,34.06,980.00,0.02,0.00
20000,1,0,500,1,5,0,900,40799.53,11351.01,0.00,1.00,5.00,26.08,142.00,806.97,99025.80,1.00,5.21,28.29,160.45,950.41,1.00,5.03,24.06,110.11,483.82,1.00,1623.24,34.06,980.00,0.02,0.00
5000,1,0,750,0,10,1,900,5015.91,176.42,0.00,1.00,10.00,101.07,1032.64,10664.71,49995.93,1.00,10.00,101.04,1032.23,10659.07,1.00,9.90,96.81,936.76,8968.64,1.00,7498.40,1122.60,0.00,0.01,0.00
40000,1,0,750,1,3,0,900,142038.05,72388.58,0.00,1.00,3.00,10.07,38.39,168.15,118449.47,1.00,3.35,12.70,55.41,282.25,1.00,3.07,8.44,20.89,47.76,1.00,1030.57,15.41,1480.00,0.04,0.00
40000,1,0,250,0,3,1,803,48646.65,27812.27,0.00,1.00,3.00,10.07,38.39,168.15,119929.47,1.00,3.00,10.08,38.53,169.95,1.00,2.78,7.02,16.19,34.76,0.90,749.69,4.69,0.00,0.03,0.00
5000,1,0,250,1,5,1,900,5194.25,1282.76,0.00,1.00,5.00,26.08,142.04,807.81,24519.87,1.00,5.20,28.22,159.97,947.40,1.00,5.02,24.01,109.75,481.97,1.00,820.05,34.96,480.00,0.00,0.00
40000,1,0,250,0,3,0,803,48646.65,27812.27,0.00,1.00,3.00,10.07,38.39,168.15,119929.47,1.00,3.00,10.08,38.53,169.95,1.00,2.78,7.02,16.19,34.76,0.90,749.69,4.69,0.00,0.03,0.00
40000,1,0,750,1,3,1,900,47784.11,24006.67,0.00,1.00,3.00,10.07,38.39,168.15,118449.47,1.00,3.35,12.70,55.41,282.25,1.00,3.07,8.44,20.89,47.76,1.00,1030.57,15.41,1480.00,0.04,0.00
5000,1,0,750,1,10,1,900,5384.24,230.17,0.00,1.00,10.00,101.07,1032.64,10664.71,48515.93,1.00,10.10,103.08,1063.53,11091.82,1.00,10.00,98.77,965.32,9335.43,1.00,6093.58,840.05,1480.00,0.01,0.00
40000,1,0,750,0,10,0,900,40787.80,4972.26,0.00,1.00,10.00,101.07,1032.53,10662.53,399967.27,1.00,10.00,101.04,1032.07,10655.96,1.00,9.90,96.82,936.85,8969.66,1.00,7498.34,139.91,0.00,0.04,0.00
