# N, G, H, SS, Smp, Alg, Trials, V, dV, naV, dG0, dG1, dG2, dG3, dG4, trueL, dS0, dS1, dS2, dS3, dS4, dH0, dH1, dH2, dH3, dH4, %good, tK, tM, t2F, T, dT
10000,1,4,500,1,10,2,900,5466.55,447.51,0.00,1.00,10.00,101.05,1032.39,10661.21,99003.93,1.00,10.10,103.12,1064.18,11100.97,1.00,10.00,98.82,966.01,9344.64,1.00,4070.09,641.28,980.00,0.01,0.00
5000,1,4,250,1,3,2,900,3175.38,1068.44,0.00,1.00,3.00,10.04,38.09,165.34,14497.60,1.00,3.32,12.47,53.45,264.03,1.00,3.05,8.37,20.71,47.41,1.00,350.72,34.58,480.00,0.00,0.00
10000,1,10,750,1,5,2,900,9924.94,1079.36,0.00,1.00,5.00,26.10,142.10,807.46,48541.53,1.00,5.21,28.27,160.21,947.99,1.00,5.03,24.05,110.06,483.39,1.00,2423.81,161.37,1480.00,0.01,0.00
40000,1,4,750,1,5,2,900,7133.11,699.09,0.00,1.00,5.00,26.08,142.02,807.39,198531.33,1.00,5.21,28.34,160.91,954.47,1.00,5.03,24.10,110.40,485.56,1.00,2428.16,445.66,1480.00,0.03,0.00
20000,1,4,250,1,10,2,900,6744.36,1157.96,0.00,1.00,10.00,101.11,1033.28,10674.47,199538.13,1.00,10.11,103.24,1066.06,11128.07,1.00,10.01,98.92,967.56,9365.12,1.00,2046.42,144.51,480.00,0.01,0.00
10000,1,4,250,1,5,2,900,4434.54,1138.24,0.00,1.00,5.00,26.10,142.10,807.46,49541.53,1.00,5.21,28.31,160.53,950.26,1.00,5.03,24.09,110.31,485.08,1.00,822.16,66.02,480.00,0.01,0.00
10000,1,10,500,1,10,2,900,10766.63,1073.52,0.00,1.00,10.00,101.05,1032.39,10661.21,99003.93,1.00,10.10,103.14,1064.53,11105.96,1.00,10.00,98.83,966.13,9345.53,1.00,4070.58,192.53,980.00,0.01,0.00
5000,1,10,250,1,3,2,898,5721.83,3679.27,0.00,1.00,3.00,10.04,38.09,165.34,14497.60,1.00,3.33,12.53,54.02,269.80,1.00,3.05,8.38,20.70,47.26,1.00,352.01,14.70,480.00,0.00,0.00
40000,1,7,750,1,3,2,900,26687.56,10263.56,0.00,1.00,3.00,10.05,38.22,166.93,118340.40,1.00,3.35,12.69,55.20,279.83,1.00,3.07,8.44,20.90,47.78,1.00,1029.68,38.90,1480.00,0.03,0.00
20000,1,10,250,1,10,2,900,22471.80,8045.48,0.00,1.00,10.00,101.11,1033.28,10674.47,199538.13,1.00,10.10,103.12,1064.22,11102.42,1.00,10.00,98.80,965.78,9341.31,1.00,2044.96,25.53,480.00,0.01,0.00
20000,1,7,250,1,10,2,900,17812.02,5807.01,0.00,1.00,10.00,101.11,1033.28,10674.47,199538.13,1.00,10.11,103.26,1066.47,11134.92,1.00,10.01,98.91,967.22,9358.62,1.00,2046.58,38.97,480.00,0.01,0.00
40000,1,4,500,1,3,2,900,7224.70,2019.33,0.00,1.00,3.00,10.05,38.22,166.93,118840.40,1.00,3.34,12.67,55.11,279.31,1.00,3.07,8.43,20.87,47.76,1.00,691.77,86.63,980.00,0.03,0.00
40000,1,10,750,1,10,2,900,40945.12,5685.39,0.00,1.00,10.00,101.07,1032.56,10663.23,398484.80,1.00,10.11,103.26,1066.28,11129.33,1.00,10.01,98.95,968.00,9370.05,1.00,6100.33,122.01,1480.00,0.03,0.00
10000,1,10,250,1,10,2,900,11004.70,2433.29,0.00,1.00,10.00,101.05,1032.39,10661.21,99503.93,1.00,10.10,103.09,1063.72,11094.39,1.00,10.00,98.79,965.67,9340.77,1.00,2044.67,48.61,480.00,0.01,0.00
10000,1,10,500,1,3,2,900,10650.97,3195.10,0.00,1.00,3.00,10.12,38.73,170.81,29059.00,1.00,3.35,12.76,55.94,287.38,1.00,3.07,8.46,20.97,47.98,1.00,696.25,29.40,980.00,0.01,0.00
10000,1,10,250,1,3,2,890,13589.48,11441.26,0.00,1.00,3.00,10.12,38.73,170.81,29559.00,1.00,3.35,12.73,55.77,286.68,1.00,3.07,8.44,20.92,47.92,0.99,357.06,7.53,480.00,0.01,0.00
5000,1,10,500,1,5,2,900,4972.34,567.64,0.00,1.00,5.00,26.07,141.91,806.63,24014.93,1.00,5.20,28.20,159.71,944.98,1.00,5.02,23.98,109.61,481.18,1.00,1618.91,141.34,980.00,0.00,0.00
10000,1,7,500,1,5,2,900,8798.96,1499.59,0.00,1.00,5.00,26.10,142.10,807.46,49041.53,1.00,5.21,28.31,160.57,951.13,1.00,5.03,24.08,110.28,484.82,1.00,1624.20,92.96,980.00,0.01,0.00
20000,1,4,500,1,3,2,900,6288.43,1620.69,0.00,1.00,3.00,10.06,38.27,167.17,58940.33,1.00,3.34,12.65,54.96,277.11,1.00,3.06,8.41,20.80,47.49,1.00,690.74,92.54,980.00,0.01,0.00
5000,1,7,250,1,5,2,900,4752.66,1187.93,0.00,1.00,5.00,26.07,141.91,806.63,24514.93,1.00,5.20,28.24,160.08,947.69,1.00,5.02,24.04,110.01,483.91,1.00,820.56,41.31,480.00,0.00,0.00
20000,1,4,750,1,10,2,900,7577.33,494.65,0.00,1.00,10.00,101.11,1033.28,10674.47,198538.13,1.00,10.11,103.27,1066.66,11136.22,1.00,10.01,98.95,967.81,9366.47,1.00,6100.73,1211.31,1480.00,0.02,0.00
10000,1,7,500,1,10,2,900,9622.04,965.80,0.00,1.00,10.00,101.05,1032.39,10661.21,99003.93,1.00,10.10,103.17,1064.98,11112.85,1.00,10.00,98.85,966.41,9349.15,1.00,4071.17,244.69,980.00,0.01,0.00
40000,1,10,500,1,5,2,900,41768.49,19363.69,0.00,1.00,5.00,26.08,142.02,807.39,199031.33,1.00,5.21,28.36,161.16,956.88,1.00,5.03,24.11,110.48,486.14,1.00,1626.34,20.22,980.00,0.03,0.00
5000,1,7,500,1,3,2,900,4796.80,922.83,0.00,1.00,3.00,10.04,38.09,165.34,13997.61,1.00,3.32,12.47,53.42,264.10,1.00,3.05,8.38,20.70,47.31,1.00,681.63,64.55,979.99,0.00,0.00
40000,1,10,250,1,3,2,633,34104.68,22739.47,0.00,1.00,3.00,10.05,38.22,166.93,119340.40,1.00,3.34,12.64,54.93,278.40,1.00,3.06,8.42,20.87,47.82,0.77,355.04,2.26,480.00,0.03,0.00
20000,1,10,500,1,3,2,900,22939.47,13384.61,0.00,1.00,3.00,10.06,38.27,167.17,58940.33,1.00,3.34,12.64,54.87,276.84,1.00,3.06,8.41,20.78,47.44,1.00,689.50,15.23,980.00,0.01,0.00
20000,1,10,250,1,5,2,897,25860.37,27591.54,0.00,1.00,5.00,26.10,142.16,808.61,99551.60,1.00,5.21,28.36,161.20,957.53,1.00,5.03,24.11,110.45,486.05,1.00,823.10,9.60,480.00,0.01,0.00
20000,1,7,500,1,10,2,900,17163.58,2401.63,0.00,1.00,10.00,101.11,1033.28,10674.47,199038.13,1.00,10.11,103.23,1066.05,11128.27,1.00,10.01,98.90,967.24,9359.72,1.00,4072.74,153.23,980.00,0.02,0.00
10000,1,7,250,1,3,2,895,12075.73,14715.17,0.00,1.00,3.00,10.12,38.73,170.81,29559.00,1.00,3.35,12.69,55.31,280.61,1.00,3.07,8.44,20.92,47.93,0.99,356.41,9.99,480.00,0.01,0.00
20000,1,10,500,1,10,2,900,21406.60,3234.03,0.00,1.00,10.00,101.11,1033.28,10674.47,199038.13,1.00,10.11,103.25,1066.19,11129.28,1.00,10.01,98.93,967.58,9364.18,1.00,4073.15,100.13,980.00,0.02,0.00
20000,1,7,500,1,5,2,900,15703.58,3457.90,0.00,1.00,5.00,26.10,142.16,808.61,99051.60,1.00,5.21,28.35,161.09,956.49,1.00,5.03,24.10,110.38,485.40,1.00,1625.85,58.52,980.00,0.01,0.00
20000,1,4,250,1,5,2,900,5654.41,1684.05,0.00,1.00,5.00,26.10,142.16,808.61,99551.60,1.00,5.21,28.35,161.10,956.85,1.00,5.03,24.11,110.45,486.17,1.00,822.87,57.76,480.00,0.01,0.00
5000,1,4,500,1,5,2,900,3266.09,319.18,0.00,1.00,5.00,26.07,141.91,806.63,24014.93,1.00,5.20,28.21,159.86,946.67,1.00,5.02,23.98,109.59,481.02,1.00,1619.23,312.19,980.00,0.00,0.00
40000,1,10,750,1,3,2,899,45482.26,43735.13,0.00,1.00,3.00,10.05,38.22,166.93,118340.40,1.00,3.34,12.67,55.12,279.42,1.00,3.07,8.43,20.88,47.77,1.00,1028.50,18.34,1480.00,0.03,0.00
5000,1,7,750,1,5,2,900,4646.46,335.52,0.00,1.00,5.00,26.07,141.91,806.63,23514.93,1.00,5.20,28.17,159.44,942.95,1.00,5.02,23.97,109.50,480.55,1.00,2416.43,361.74,1480.00,0.01,0.00
20000,1,10,750,1,3,2,900,21239.06,6065.89,0.00,1.00,3.00,10.06,38.27,167.17,58440.34,1.00,3.34,12.65,54.99,277.80,1.00,3.06,8.42,20.83,47.62,1.00,1025.99,33.40,1480.00,0.01,0.00
20000,1,7,250,1,5,2,900,19279.71,20315.26,0.00,1.00,5.00,26.10,142.16,808.61,99551.60,1.00,5.21,28.36,161.16,957.25,1.00,5.03,24.11,110.44,485.97,1.00,823.01,15.08,480.00,0.01,0.00
10000,1,4,750,1,5,2,900,4921.27,366.20,0.00,1.00,5.00,26.10,142.10,807.46,48541.53,1.00,5.21,28.31,160.54,950.44,1.00,5.03,24.09,110.32,484.87,1.00,2426.86,542.37,1480.00,0.01,0.00
20000,1,10,750,1,10,2,900,21157.15,2051.43,0.00,1.00,10.00,101.11,1033.28,10674.47,198538.13,1.00,10.11,103.23,1066.03,11127.31,1.00,10.01,98.91,967.25,9359.42,1.00,6099.26,225.15,1480.00,0.02,0.00
5000,1,4,750,1,5,2,900,3473.01,214.54,0.00,1.00,5.00,26.07,141.91,806.63,23514.93,1.00,5.19,28.16,159.35,941.93,1.00,5.02,23.97,109.56,481.14,1.00,2416.02,669.95,1480.00,0.01,0.00
10000,1,4,500,1,5,2,900,4649.89,535.52,0.00,1.00,5.00,26.10,142.10,807.46,49041.53,1.00,5.21,28.31,160.60,951.41,1.00,5.03,24.10,110.39,485.68,1.00,1624.48,250.33,980.00,0.01,0.00
10000,1,10,750,1,10,2,900,10698.03,675.41,0.00,1.00,10.00,101.05,1032.39,10661.21,98503.93,1.00,10.10,103.16,1064.78,11109.12,1.00,10.00,98.85,966.54,9351.44,1.00,6096.58,433.49,1480.00,0.01,0.00
40000,1,7,500,1,5,2,900,24750.26,7539.34,0.00,1.00,5.00,26.08,142.02,807.39,199031.33,1.00,5.21,28.35,161.07,956.00,1.00,5.03,24.11,110.51,486.51,1.00,1625.99,42.55,980.00,0.03,0.00
20000,1,4,750,1,3,2,900,6549.54,1037.53,0.00,1.00,3.00,10.06,38.27,167.17,58440.33,1.00,3.34,12.67,55.07,278.07,1.00,3.07,8.43,20.86,47.71,1.00,1027.55,201.18,1480.00,0.01,0.00
40000,1,4,250,1,5,2,900,6540.97,2027.98,0.00,1.00,5.00,26.08,142.02,807.39,199531.33,1.00,5.20,28.24,160.05,947.60,1.00,5.02,24.04,110.04,484.05,1.00,820.50,53.32,480.00,0.03,0.00
40000,1,10,250,1,10,2,899,50758.97,37473.81,0.00,1.00,10.00,101.07,1032.56,10663.23,399484.80,1.00,10.10,103.06,1063.37,11089.97,1.00,10.00,98.77,965.35,9336.93,1.00,2044.36,13.42,480.00,0.03,0.00
10000,1,7,250,1,10,2,900,9773.76,2090.24,0.00,1.00,10.00,101.05,1032.39,10661.21,99503.93,1.00,10.09,102.95,1061.56,11063.20,1.00,9.99,98.69,964.24,9323.66,1.00,2043.11,61.86,480.00,0.01,0.00
10000,1,7,750,1,5,2,900,8779.23,904.81,0.00,1.00,5.00,26.10,142.10,807.46,48541.53,1.00,5.21,28.29,160.38,949.43,1.00,5.03,24.08,110.22,484.53,1.00,2425.14,206.51,1480.00,0.01,0.00
20000,1,7,750,1,10,2,900,17059.15,1505.46,0.00,1.00,10.00,101.11,1033.28,10674.47,198538.13,1.00,10.10,103.21,1065.74,11123.79,1.00,10.01,98.89,966.98,9356.06,1.00,6098.50,343.42,1480.00,0.02,0.00
40000,1,7,750,1,10,2,900,27492.26,3126.44,0.00,1.00,10.00,101.07,1032.56,10663.23,398484.80,1.00,10.11,103.24,1065.98,11124.64,1.00,10.01,98.95,968.02,9370.97,1.00,6099.83,242.94,1480.00,0.03,0.00
20000,1,7,750,1,3,2,900,16103.04,3933.32,0.00,1.00,3.00,10.06,38.27,167.17,58440.33,1.00,3.34,12.66,54.94,276.66,1.00,3.07,8.43,20.86,47.66,1.00,1027.39,54.07,1480.00,0.01,0.00
40000,1,7,250,1,5,2,880,39953.52,207498.58,0.00,1.00,5.00,26.08,142.02,807.39,199531.33,1.00,5.20,28.28,160.44,951.26,1.00,5.02,24.04,109.96,483.26,0.98,821.11,10.68,480.00,0.03,0.00
40000,1,10,500,1,10,2,900,41468.72,8715.74,0.00,1.00,10.00,101.07,1032.56,10663.23,398984.80,1.00,10.10,103.18,1065.09,11113.44,1.00,10.00,98.87,966.79,9354.42,1.00,4071.53,54.67,980.00,0.03,0.00
5000,1,10,750,1,3,2,900,5025.81,586.66,0.00,1.00,3.00,10.04,38.09,165.34,13499.04,1.00,3.31,12.37,52.71,258.90,1.00,3.04,8.32,20.49,46.69,1.00,1003.93,124.29,1478.56,0.01,0.00
5000,1,4,250,1,5,2,900,3085.61,589.78,0.00,1.00,5.00,26.07,141.91,806.63,24514.93,1.00,5.20,28.18,159.56,944.00,1.00,5.02,23.98,109.67,482.10,1.00,819.01,82.38,480.00,0.00,0.00
10000,1,10,750,1,3,2,900,10299.03,1829.72,0.00,1.00,3.00,10.12,38.73,170.81,28559.03,1.00,3.35,12.72,55.58,283.68,1.00,3.07,8.44,20.88,47.67,1.00,1031.42,65.22,1479.97,0.01,0.00
5000,1,7,250,1,10,2,900,5144.97,718.58,0.00,1.00,10.00,101.12,1033.46,10675.99,49529.60,1.00,10.10,103.07,1063.40,11089.03,1.00,10.00,98.80,965.94,9345.89,1.00,2044.55,107.86,480.00,0.00,0.00
40000,1,4,750,1,3,2,900,7585.16,1333.13,0.00,1.00,3.00,10.05,38.22,166.93,118340.40,1.00,3.35,12.69,55.19,279.55,1.00,3.07,8.44,20.89,47.74,1.00,1029.82,188.68,1480.00,0.03,0.00
10000,1,4,250,1,3,2,899,5311.22,4696.80,0.00,1.00,3.00,10.12,38.73,170.81,29559.00,1.00,3.35,12.75,55.94,288.11,1.00,3.07,8.44,20.89,47.78,1.00,357.45,28.22,480.00,0.01,0.00
40000,1,7,250,1,10,2,900,30807.95,19658.56,0.00,1.00,10.00,101.07,1032.56,10663.23,399484.80,1.00,10.10,103.18,1064.99,11110.75,1.00,10.01,98.90,967.43,9364.84,1.00,2045.84,27.29,480.00,0.03,0.00
5000,1,7,250,1,3,2,900,5615.48,4993.19,0.00,1.00,3.00,10.04,38.09,165.34,14497.60,1.00,3.33,12.54,54.06,270.20,1.00,3.05,8.38,20.71,47.35,1.00,352.10,16.61,480.00,0.00,0.00
5000,1,4,250,1,10,2,900,3557.05,447.13,0.00,1.00,10.00,101.12,1033.46,10675.99,49529.60,1.00,10.10,103.19,1065.27,11115.76,1.00,10.01,98.91,967.48,9365.69,1.00,2045.96,211.25,480.00,0.00,0.00
5000,1,10,250,1,10,2,900,5471.46,770.52,0.00,1.00,10.00,101.12,1033.46,10675.99,49529.60,1.00,10.11,103.22,1065.77,11123.43,1.00,10.01,98.92,967.54,9365.36,1.00,2046.26,94.59,480.00,0.00,0.00
40000,1,4,500,1,5,2,900,6723.58,983.39,0.00,1.00,5.00,26.08,142.02,807.39,199031.33,1.00,5.21,28.36,161.10,955.69,1.00,5.03,24.12,110.51,486.18,1.00,1626.59,205.37,980.00,0.03,0.00
5000,1,4,750,1,10,2,900,4025.43,177.61,0.00,1.00,10.00,101.12,1033.46,10675.99,48529.60,1.00,10.10,103.13,1064.26,11101.67,1.00,10.00,98.82,966.10,9345.53,1.00,6095.44,1735.54,1480.00,0.01,0.00
10000,1,7,750,1,10,2,900,9583.99,610.53,0.00,1.00,10.00,101.05,1032.39,10661.21,98503.93,1.00,10.10,103.16,1064.76,11109.00,1.00,10.00,98.85,966.50,9350.68,1.00,6096.54,549.67,1480.00,0.01,0.00
