# N, G, H, SS, Smp, Alg, Trials, V, dV, naV, dG0, dG1, dG2, dG3, dG4, trueL, dS0, dS1, dS2, dS3, dS4, dH0, dH1, dH2, dH3, dH4, %good, tK, tM, t2F, T, dT
20000,3,10,750,1,10,2,900,18552.73,1109.24,0.00,1.00,10.01,181.90,4921.14,176992.41,198779.74,1.00,17.76,471.38,16665.05,734353.23,1.00,10.63,51.75,129.64,216.94,1.00,11836.82,774.91,1479.93,0.02,0.00
20000,3,7,500,1,5,2,900,24917.95,4621.89,0.00,1.00,5.00,41.26,499.29,8044.75,98965.11,1.00,8.10,96.72,1545.53,31000.96,1.00,5.40,16.93,33.89,50.58,1.00,3075.90,155.46,972.76,0.02,0.00
5000,3,10,500,1,10,2,900,4637.00,229.54,0.00,1.00,9.99,181.71,4949.20,179767.05,48954.55,1.00,17.23,446.84,15511.16,672568.03,1.00,10.27,48.54,120.24,204.36,1.00,7633.61,1258.67,979.98,0.01,0.00
5000,3,4,250,1,10,2,900,8808.19,2208.12,0.00,1.00,9.99,181.71,4949.20,179767.05,49454.53,1.00,17.47,461.61,16322.56,719700.43,1.00,10.31,48.38,122.37,226.97,1.00,3887.92,533.32,480.00,0.01,0.00
10000,3,4,250,1,5,2,749,141424.59,1166601.24,0.00,1.00,4.99,41.05,492.94,7817.35,49395.81,1.00,8.02,94.64,1478.48,28603.03,1.00,5.35,16.71,33.59,50.84,0.86,1526.34,143.52,479.72,0.01,0.00
40000,3,4,500,1,3,2,565,254339.33,1149889.81,0.00,1.00,2.98,13.03,79.48,635.46,118198.48,1.00,4.25,25.43,200.69,1976.14,1.00,3.19,7.21,12.06,16.34,0.73,1197.93,155.78,927.52,0.03,0.00
40000,3,7,750,1,3,2,900,50631.99,41317.29,0.00,1.00,2.98,13.03,79.48,635.46,117734.64,1.00,4.25,25.41,200.28,1967.99,1.00,3.18,7.20,12.00,16.19,1.00,1796.18,78.09,1391.36,0.03,0.00
40000,3,7,250,1,10,2,890,86440.56,118129.31,0.00,1.00,9.98,180.67,4879.30,175712.07,398798.53,1.00,17.69,471.26,16746.94,741407.11,1.00,10.46,49.72,126.92,238.17,0.99,3943.66,70.35,480.00,0.03,0.00
10000,3,7,750,1,10,2,900,10440.35,553.58,0.00,1.00,9.99,180.71,4876.39,175641.38,98409.92,1.00,17.38,452.51,15771.26,689888.48,1.00,10.43,50.01,123.74,205.72,1.00,11555.49,1659.98,1479.81,0.01,0.00
5000,3,4,750,1,10,2,900,12873.37,1532.23,0.00,1.00,9.99,181.71,4949.20,179767.05,48455.54,1.00,16.89,429.14,14601.92,621113.17,1.00,10.13,47.51,116.20,192.38,1.00,11189.40,4139.58,1478.99,0.01,0.00
